0.04190679081	4.01E-02	1.44E-04	5.59E-03
0.0306756837	3.13E-02	6.66E-05	3.02E-03
0.04438731473	4.24E-02	1.68E-04	6.27E-03
0.02809189592	2.88E-02	5.52E-05	2.51E-03
0.03896052378	3.86E-02	1.19E-04	4.83E-03
0.0292761925	2.77E-02	6.02E-05	2.73E-03
0.02746564617	2.58E-02	5.28E-05	2.40E-03
